date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:48:29	191661/191661	---M--	200	added ('OK')	image/png	etag:%22fce5ac7255e935eec263d39a502f26be%22	https://d19b5f4jac5gbr.cloudfront.net/images/109/21/858_01_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/109/21/858_01_q90.png	(from https://estudioese.com.uy/que-hacemos-2)
12:48:29	136266/136266	---M--	200	added ('OK')	image/png	etag:%22e09e9fa6151bcf9a4d59779771054f15%22	https://d19b5f4jac5gbr.cloudfront.net/images/110/21/173_02_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/110/21/173_02_q90.png	(from https://estudioese.com.uy/que-hacemos-2)
12:48:29	1189/1189	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2031%20Aug%202022%2022:22:46%20GMT	https://estudioese.com.uy/js/sitio/what.js?v=20221007	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/js/sitio/what0b94.js	(from https://estudioese.com.uy/que-hacemos-2)
12:48:30	2632/2632	---M-Z	200	added ('OK')	text/css	date:Wed,%2007%20Sep%202022%2019:42:06%20GMT	https://estudioese.com.uy/styles/projects.min.css?v=20232001	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/styles/projects.min2d95.css	(from https://estudioese.com.uy/proyectos-9)
12:48:31	83577/83577	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:48:30%20GMT	https://estudioese.com.uy/catehua-10?sid=101	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/catehua-10a05c.html	(from https://estudioese.com.uy/proyectos-9)
12:48:32	175327/175327	---M--	200	added ('OK')	image/png	etag:%22d90bb28135a6d46e68b26cac901a8092%22	https://d19b5f4jac5gbr.cloudfront.net/images/128/26/107_05_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/128/26/107_05_q90.png	(from https://estudioese.com.uy/proyectos-9)
12:48:33	85171/85171	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:48:31%20GMT	https://estudioese.com.uy/more-buceo-10?sid=102	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/more-buceo-10b770.html	(from https://estudioese.com.uy/proyectos-9)
12:48:34	31315/31315	---M--	200	added ('OK')	image/jpeg	etag:%22f77a2be6b21a3b958f3dc2b1df931551%22	https://d19b5f4jac5gbr.cloudfront.net/images/131/26/304_exterior-01_mep_q90.jpg	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/131/26/304_exterior-01_mep_q90.jpg	(from https://estudioese.com.uy/proyectos-9)
12:48:35	97926/97926	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:48:33%20GMT	https://estudioese.com.uy/nostrum-central-10?sid=103	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/nostrum-central-10145f.html	(from https://estudioese.com.uy/proyectos-9)
12:48:35	41063/41063	---M--	200	added ('OK')	image/jpeg	etag:%2233296d14016312afd84cde136ad45888%22	https://d19b5f4jac5gbr.cloudfront.net/images/129/26/513_render-exterior-01_q90.jpg	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/129/26/513_render-exterior-01_q90.jpg	(from https://estudioese.com.uy/proyectos-9)
12:48:36	84006/84006	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:48:35%20GMT	https://estudioese.com.uy/acp-10?sid=104	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/acp-10aeda.html	(from https://estudioese.com.uy/proyectos-9)
12:48:37	217955/217955	---M--	200	added ('OK')	image/png	etag:%225d5d7efc08bff166cc6bb1ba6c8e31f8%22	https://d19b5f4jac5gbr.cloudfront.net/images/130/26/192_scan-1_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/130/26/192_scan-1_q90.png	(from https://estudioese.com.uy/proyectos-9)
12:48:38	97734/97734	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:48:37%20GMT	https://estudioese.com.uy/hospital-antonio-lorena-10?sid=105	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/hospital-antonio-lorena-10f915.html	(from https://estudioese.com.uy/proyectos-9)
12:48:39	229393/229393	---M--	200	added ('OK')	image/png	etag:%22abd9b4d371448baad2366abb9e223251%22	https://d19b5f4jac5gbr.cloudfront.net/images/139/26/203_modelo-federado-ese01-1_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/139/26/203_modelo-federado-ese01-1_q90.png	(from https://estudioese.com.uy/proyectos-9)
12:48:39	84685/84685	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:48:38%20GMT	https://estudioese.com.uy/renner-10?sid=106	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/renner-1076fb.html	(from https://estudioese.com.uy/proyectos-9)
12:48:40	123885/123885	---M--	200	added ('OK')	image/png	etag:%2218177353397e4332076f158e6b305599%22	https://d19b5f4jac5gbr.cloudfront.net/images/140/26/717_bim-collab-coordinacion_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/140/26/717_bim-collab-coordinacion_q90.png	(from https://estudioese.com.uy/proyectos-9)
12:48:41	83555/83555	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:48:40%20GMT	https://estudioese.com.uy/quiroga-10?sid=107	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/quiroga-104491.html	(from https://estudioese.com.uy/proyectos-9)
12:48:42	113346/113346	---M--	200	added ('OK')	image/png	etag:%228a72ca77486e494145c0e555107d4fe2%22	https://d19b5f4jac5gbr.cloudfront.net/images/152/26/545_01_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/152/26/545_01_q90.png	(from https://estudioese.com.uy/proyectos-9)
12:48:43	86592/86592	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:48:41%20GMT	https://estudioese.com.uy/go-tower-10?sid=127	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/go-tower-10a1a0.html	(from https://estudioese.com.uy/proyectos-9)
12:48:43	33217/33217	---M--	200	added ('OK')	image/jpeg	etag:%2252938a68ba14eb6b8f753382a0aa621b%22	https://d19b5f4jac5gbr.cloudfront.net/images/182/26/393_casal-goas-vista-exterior-2-2021-1004_q90.jpg	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/182/26/393_casal-goas-vista-exterior-2-2021-1004_q90.jpg	(from https://estudioese.com.uy/proyectos-9)
12:48:44	84503/84503	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:48:43%20GMT	https://estudioese.com.uy/deposito-maldonado-10?sid=128	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/deposito-maldonado-10e4a9.html	(from https://estudioese.com.uy/proyectos-9)
12:48:45	36033/36033	---M--	200	added ('OK')	image/jpeg	etag:%22b5c67e5c8b5a2e6cb3e0b02c441a62a4%22	https://d19b5f4jac5gbr.cloudfront.net/images/188/26/442_paso-casildo-03_q90.jpg	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/188/26/442_paso-casildo-03_q90.jpg	(from https://estudioese.com.uy/proyectos-9)
12:48:46	60097/60097	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:48:44%20GMT	https://estudioese.com.uy/legrand-10?sid=129	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/legrand-102c7f.html	(from https://estudioese.com.uy/proyectos-9)
12:48:46	180602/180602	---M--	200	added ('OK')	image/png	etag:%228c5eee2defe2de0ace6434d008b7ff28%22	https://d19b5f4jac5gbr.cloudfront.net/images/189/26/legrand-4_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/189/26/legrand-4_q90.png	(from https://estudioese.com.uy/proyectos-9)
12:48:47	84024/84024	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:48:46%20GMT	https://estudioese.com.uy/utec-fray-bentos-10?sid=130	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/utec-fray-bentos-104b33.html	(from https://estudioese.com.uy/proyectos-9)
12:48:48	69668/69668	---M--	200	added ('OK')	image/jpeg	etag:%22227b30cd1b0c9b5f14ddeda93885b41a%22	https://d19b5f4jac5gbr.cloudfront.net/images/199/26/131_int-07_q90.jpg	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/199/26/131_int-07_q90.jpg	(from https://estudioese.com.uy/proyectos-9)
12:48:49	60606/60606	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:48:47%20GMT	https://estudioese.com.uy/palacio-de-la-luz-10?sid=131	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/palacio-de-la-luz-10dfa4.html	(from https://estudioese.com.uy/proyectos-9)
12:48:49	47297/47297	---M--	200	added ('OK')	image/jpeg	etag:%22d52d592f72038992e7fae6a84935a7c6%22	https://d19b5f4jac5gbr.cloudfront.net/images/201/26/186_est-pl6-2022-0630-ese01_q90.jpg	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/201/26/186_est-pl6-2022-0630-ese01_q90.jpg	(from https://estudioese.com.uy/proyectos-9)
12:48:49	6542/6542	---M-Z	200	added ('OK')	text/css	date:Wed,%2007%20Sep%202022%2019:42:12%20GMT	https://estudioese.com.uy/styles/about.min.css?v=20232001	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/styles/about.min2d95.css	(from https://estudioese.com.uy/sobre-nosotros-3)
12:48:50	16854/16854	---M--	200	added ('OK')	image/jpeg	etag:%229ef4e0ae8735ca6c3feac52cbfe885bd%22	https://d19b5f4jac5gbr.cloudfront.net/images/52/112/122_equipo2_q90.jpg	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/52/112/122_equipo2_q90.jpg	(from https://estudioese.com.uy/sobre-nosotros-3)
12:48:51	29515/29515	---M--	200	added ('OK')	image/png	etag:%22eb5636c4c74c1c17c555c08fe405838b%22	https://d19b5f4jac5gbr.cloudfront.net/images/49/79/natalia_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/49/79/natalia_q90.png	(from https://estudioese.com.uy/sobre-nosotros-3)
12:48:51	28065/28065	---M--	200	added ('OK')	image/png	etag:%226775049dae34c04de9d2627445c96df4%22	https://d19b5f4jac5gbr.cloudfront.net/images/50/79/foto-perfil-circular-sebastian-sanabria-p02_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/50/79/foto-perfil-circular-sebastian-sanabria-p02_q90.png	(from https://estudioese.com.uy/sobre-nosotros-3)
12:48:52	26313/26313	---M--	200	added ('OK')	image/png	etag:%222857eaaecab67b8558a97ffc42d6f7c8%22	https://d19b5f4jac5gbr.cloudfront.net/images/48/79/carolina_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/48/79/carolina_q90.png	(from https://estudioese.com.uy/sobre-nosotros-3)
12:48:52	36475/36475	---M--	200	added ('OK')	image/png	etag:%224bdc2836fe32bc0aebd7cfaba0d93438%22	https://d19b5f4jac5gbr.cloudfront.net/images/54/79/monserrat-elaskar_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/54/79/monserrat-elaskar_q90.png	(from https://estudioese.com.uy/sobre-nosotros-3)
12:48:53	34353/34353	---M--	200	added ('OK')	image/png	etag:%2255a842069dbedf984f7db04c22f8e701%22	https://d19b5f4jac5gbr.cloudfront.net/images/56/79/martin-miotti_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/56/79/martin-miotti_q90.png	(from https://estudioese.com.uy/sobre-nosotros-3)
12:48:53	4648/4648	---M--	200	added ('OK')	image/jpeg	etag:%22d46da1521e9694d56633cf6c31384a82%22	https://d19b5f4jac5gbr.cloudfront.net/images/347/79/mbarrio_q90.jpg	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/347/79/mbarrio_q90.jpg	(from https://estudioese.com.uy/sobre-nosotros-3)
12:48:54	34693/34693	---M--	200	added ('OK')	image/png	etag:%22c1118a771950f25d62e26ca47e3b71bf%22	https://d19b5f4jac5gbr.cloudfront.net/images/55/79/franco-zalazar_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/55/79/franco-zalazar_q90.png	(from https://estudioese.com.uy/sobre-nosotros-3)
12:48:54	36655/36655	---M--	200	added ('OK')	image/png	etag:%22441a94bf870dedd7dcb41bbb14e77df3%22	https://d19b5f4jac5gbr.cloudfront.net/images/57/79/miguel-szteinberg_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/57/79/miguel-szteinberg_q90.png	(from https://estudioese.com.uy/sobre-nosotros-3)
12:48:55	33951/33951	---M--	200	added ('OK')	image/png	etag:%2248a863a2158e97024c37d6d637e8d021%22	https://d19b5f4jac5gbr.cloudfront.net/images/171/79/luciana-bori_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/171/79/luciana-bori_q90.png	(from https://estudioese.com.uy/sobre-nosotros-3)
12:48:55	30857/30857	---M--	200	added ('OK')	image/png	etag:%22c1b14e665f248b679fab174f4019c8a5%22	https://d19b5f4jac5gbr.cloudfront.net/images/158/79/antonela-persico_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/158/79/antonela-persico_q90.png	(from https://estudioese.com.uy/sobre-nosotros-3)
12:48:56	25809/25809	---M--	200	added ('OK')	image/png	etag:%2242c3652bb70f138abbb1e14d9372d581%22	https://d19b5f4jac5gbr.cloudfront.net/images/160/79/lucia-leiva_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/160/79/lucia-leiva_q90.png	(from https://estudioese.com.uy/sobre-nosotros-3)
12:48:56	39199/39199	---M--	200	added ('OK')	image/png	etag:%22d7f433693aa0ba5c09a8d2a337038776%22	https://d19b5f4jac5gbr.cloudfront.net/images/159/79/monserrath-coello_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/159/79/monserrath-coello_q90.png	(from https://estudioese.com.uy/sobre-nosotros-3)
12:48:57	28350/28350	---M--	200	added ('OK')	image/png	etag:%229b51b4c6cb98a1b57f1c3da9be99ba8e%22	https://d19b5f4jac5gbr.cloudfront.net/images/166/79/renzo-boza_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/166/79/renzo-boza_q90.png	(from https://estudioese.com.uy/sobre-nosotros-3)
12:48:57	35180/35180	---M--	200	added ('OK')	image/png	etag:%2254f7bee62017fabce215e77930249b20%22	https://d19b5f4jac5gbr.cloudfront.net/images/155/79/mariana-lasa_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/155/79/mariana-lasa_q90.png	(from https://estudioese.com.uy/sobre-nosotros-3)
12:48:58	36860/36860	---M--	200	added ('OK')	image/png	etag:%2218f7d95f8caec8a36eae0b272223a503%22	https://d19b5f4jac5gbr.cloudfront.net/images/164/79/sidney-egusquiza_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/164/79/sidney-egusquiza_q90.png	(from https://estudioese.com.uy/sobre-nosotros-3)
12:48:58	35628/35628	---M--	200	added ('OK')	image/png	etag:%22d5d1a126d5050463f773bb2e273148aa%22	https://d19b5f4jac5gbr.cloudfront.net/images/169/79/mauricio-bricen%cc%83o_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/169/79/mauricio-bricen%cc%83o_q90.png	(from https://estudioese.com.uy/sobre-nosotros-3)
12:48:59	5567/5567	---M--	200	added ('OK')	image/jpeg	etag:%22c69bbdbb61876764d2e7b3fbfdc3330d%22	https://d19b5f4jac5gbr.cloudfront.net/images/346/79/lbrito_q90.jpg	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/346/79/lbrito_q90.jpg	(from https://estudioese.com.uy/sobre-nosotros-3)
12:48:59	39142/39142	---M--	200	added ('OK')	image/png	etag:%226b5912f0fb186238e5b88688a68debdc%22	https://d19b5f4jac5gbr.cloudfront.net/images/162/79/bianca-besio_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/162/79/bianca-besio_q90.png	(from https://estudioese.com.uy/sobre-nosotros-3)
12:49:00	40835/40835	---M--	200	added ('OK')	image/png	etag:%22195bf541caecf7fa224db8123f55f78e%22	https://d19b5f4jac5gbr.cloudfront.net/images/165/79/luisa-diaz_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/165/79/luisa-diaz_q90.png	(from https://estudioese.com.uy/sobre-nosotros-3)
12:49:00	4251/4251	---M--	200	added ('OK')	image/jpeg	etag:%222c60dfffabff57ab17ca77a5b5088d02%22	https://d19b5f4jac5gbr.cloudfront.net/images/212/79/euge-_q90.jpg	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/212/79/euge-_q90.jpg	(from https://estudioese.com.uy/sobre-nosotros-3)
12:49:01	34688/34688	---M--	200	added ('OK')	image/png	etag:%22d9faf1d20fed8c342c4726f943da1d02%22	https://d19b5f4jac5gbr.cloudfront.net/images/213/79/viole-ese_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/213/79/viole-ese_q90.png	(from https://estudioese.com.uy/sobre-nosotros-3)
12:49:01	5080/5080	---M--	200	added ('OK')	image/jpeg	etag:%22a8e8645f9874af4dc4f1b08d0a85183c%22	https://d19b5f4jac5gbr.cloudfront.net/images/211/79/agus-_q90.jpeg	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/211/79/agus-_q90.jpg	(from https://estudioese.com.uy/sobre-nosotros-3)
12:49:02	5223/5223	---M--	200	added ('OK')	image/jpeg	etag:%226762f8c6512163d280b185989900606f%22	https://d19b5f4jac5gbr.cloudfront.net/images/348/79/moque_q90.jpg	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/348/79/moque_q90.jpg	(from https://estudioese.com.uy/sobre-nosotros-3)
12:49:02	5624/5624	---M--	200	added ('OK')	image/jpeg	etag:%22c9e56a9d418ec02fdaa30101c4228510%22	https://d19b5f4jac5gbr.cloudfront.net/images/345/79/relizo_q90.jpg	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/345/79/relizo_q90.jpg	(from https://estudioese.com.uy/sobre-nosotros-3)
12:49:03	4631/4631	---M--	200	added ('OK')	image/jpeg	etag:%221708e393bdb53a8cf61e41f0df84d76c%22	https://d19b5f4jac5gbr.cloudfront.net/images/214/79/meli_q90.jpeg	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/214/79/meli_q90.jpg	(from https://estudioese.com.uy/sobre-nosotros-3)
12:49:04	2970/2970	---M-Z	200	added ('OK')	text/css	date:Wed,%2007%20Sep%202022%2019:42:04%20GMT	https://estudioese.com.uy/styles/articles.min.css?v=20232001	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/styles/articles.min2d95.css	(from https://estudioese.com.uy/articulos-6)
12:49:05	59564/59564	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:49:04%20GMT	https://estudioese.com.uy/4-masterclass-nubes-de-puntos-definicion-usos-y-estrategias-para-un-buen-modelado-7?nid=64	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/4-masterclass-nubes-de-puntos-definicion-usos-y-estrategias-para-un-buen-modelado-7e0bf.html	(from https://estudioese.com.uy/articulos-6)
12:49:05	163411/163411	---M--	200	added ('OK')	image/png	etag:%22d711c3d8d5201fa154568cb4201a0cc0%22	https://d19b5f4jac5gbr.cloudfront.net/images/342/83/868_diseno-sin-titulo-1_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/342/83/868_diseno-sin-titulo-1_q90.png	(from https://estudioese.com.uy/articulos-6)
12:49:06	61791/61791	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:49:05%20GMT	https://estudioese.com.uy/politicas-de-gestion-de-calidad-7?nid=63	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/politicas-de-gestion-de-calidad-77f8b.html	(from https://estudioese.com.uy/articulos-6)
12:49:06	11681/11681	---M--	200	added ('OK')	image/png	etag:%22d67ff833dd538eb17a6443de5c045533%22	https://d19b5f4jac5gbr.cloudfront.net/images/341/83/382_diseno-sin-titulo_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/341/83/382_diseno-sin-titulo_q90.png	(from https://estudioese.com.uy/articulos-6)
12:49:07	62982/62982	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:49:06%20GMT	https://estudioese.com.uy/beneficios-de-implementar-estandares-bim-7?nid=62	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/beneficios-de-implementar-estandares-bim-7adef.html	(from https://estudioese.com.uy/articulos-6)
12:49:07	17701/17701	---M--	200	added ('OK')	image/jpeg	etag:%225a247b7c875dae56864c9a58b107c383%22	https://d19b5f4jac5gbr.cloudfront.net/images/340/83/1682377980301.jph_q90.jpg	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/340/83/1682377980301.jph_q90.jpg	(from https://estudioese.com.uy/articulos-6)
12:49:08	62436/62436	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:49:07%20GMT	https://estudioese.com.uy/situacion-bim-en-america-latina-en-2023-7?nid=61	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/situacion-bim-en-america-latina-en-2023-753c6.html	(from https://estudioese.com.uy/articulos-6)
12:49:09	137873/137873	---M--	200	added ('OK')	image/png	etag:%22e0a64a7c3ced61bef1adb2814b8580e5%22	https://d19b5f4jac5gbr.cloudfront.net/images/339/83/bim-en-america-latin_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/339/83/bim-en-america-latin_q90.png	(from https://estudioese.com.uy/articulos-6)
12:49:09	58956/58956	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:49:09%20GMT	https://estudioese.com.uy/3-masterclass-aprende-a-crear-rutinas-en-dynamo-y-mejorar-tu-productividad-7?nid=60	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/3-masterclass-aprende-a-crear-rutinas-en-dynamo-y-mejorar-tu-productividad-76e2e.html	(from https://estudioese.com.uy/articulos-6)
12:49:10	81938/81938	---M--	200	added ('OK')	image/png	etag:%2247c1677be233c8ea8ea0cfc1c9b9f982%22	https://d19b5f4jac5gbr.cloudfront.net/images/336/83/diseno-sin-titulo-1_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/336/83/diseno-sin-titulo-1_q90.png	(from https://estudioese.com.uy/articulos-6)
12:49:11	60270/60270	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:49:10%20GMT	https://estudioese.com.uy/caso-de-exito-edificio-joy-en-uruguay-estandarizacion-de-modelos-bim-en-la-gestion-de-activos-desafios-y-oportunidades-7?nid=59	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/caso-de-exito-edificio-joy-en-uruguay-estandarizacion-de-modelos-bim-en-la-gestion-de-activos-desafios-y-oportunidades-74456.html	(from https://estudioese.com.uy/articulos-6)
12:49:11	86859/86859	---M--	200	added ('OK')	image/png	etag:%22ff04eb3189ee894721989994b81d8300%22	https://d19b5f4jac5gbr.cloudfront.net/images/335/83/diseno-sin-titulo_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/335/83/diseno-sin-titulo_q90.png	(from https://estudioese.com.uy/articulos-6)
12:49:12	58692/58692	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:49:11%20GMT	https://estudioese.com.uy/2-masterclass-como-pyrevit-puede-cambiar-tu-forma-de-trabajar-7?nid=58	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/2-masterclass-como-pyrevit-puede-cambiar-tu-forma-de-trabajar-7e9a0.html	(from https://estudioese.com.uy/articulos-6)
12:49:12	67254/67254	---M--	200	added ('OK')	image/png	etag:%22089a754a8f722cef28bbadbd089007eb%22	https://d19b5f4jac5gbr.cloudfront.net/images/333/83/masterclass2_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/333/83/masterclass2_q90.png	(from https://estudioese.com.uy/articulos-6)
12:49:13	59673/59673	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:49:12%20GMT	https://estudioese.com.uy/1-masterclass-optimiza-la-revision-de-tus-modelos-bim-con-di-roots-7?nid=57	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/1-masterclass-optimiza-la-revision-de-tus-modelos-bim-con-di-roots-717b0.html	(from https://estudioese.com.uy/articulos-6)
12:49:13	73835/73835	---M--	200	added ('OK')	image/png	etag:%2287b93d7c62c760908a3b84480b499ee4%22	https://d19b5f4jac5gbr.cloudfront.net/images/332/83/masterclass1-screen-7_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/332/83/masterclass1-screen-7_q90.png	(from https://estudioese.com.uy/articulos-6)
12:49:14	61373/61373	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:49:13%20GMT	https://estudioese.com.uy/cuales-son-las-diferencias-entre-ifc2x3-e-ifc4-7?nid=56	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/cuales-son-las-diferencias-entre-ifc2x3-e-ifc4-726f0.html	(from https://estudioese.com.uy/articulos-6)
12:49:15	17807/17807	---M--	200	added ('OK')	image/jpeg	etag:%222f15aa63a6da35c3eace77d817adda20%22	https://d19b5f4jac5gbr.cloudfront.net/images/317/83/1673426277851_q90.jpg	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/317/83/1673426277851_q90.jpg	(from https://estudioese.com.uy/articulos-6)
